class,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,-437.4493,45.978844,2114.054,95.05888,42.28695,1788.1862,64.590195,12.940617,167.45956,43.676533,10.117675,102.36734,32.280766,7.527201,56.658756,24.37224,6.447162,41.5659,17.325043,8.97923,80.62657,11.794526,10.598954,112.33784,12.460439,6.5571914,42.99676,15.0164,7.1820283,51.58153,9.062962,6.175858,38.141224,-0.35103622,5.7026806,32.520565,-3.3546498,7.4513974,55.523327,-2.371282,9.356103,87.53667,-0.98435986,5.8138967,33.80139,2.190435,4.5584292,20.779276,5.4322214,3.3189907,11.015699,6.4755397,2.787294,7.769007,7.1480174,3.6513476,13.33234,6.9756255,3.4995794,12.247056
0,-434.20554,56.58834,3202.2402,100.431366,54.893314,3013.276,62.50325,18.545616,343.9399,40.138508,10.735867,115.258835,31.673288,6.8582416,47.035477,26.444214,4.892221,23.933826,19.936085,8.129366,66.086586,12.988846,9.708133,94.24784,13.296706,6.29409,39.615566,17.419552,6.026818,36.322533,12.525479,4.26924,18.226408,4.058073,7.1268888,50.79254,3.1851835,7.205763,51.92302,4.440479,7.559829,57.15102,3.4564023,4.5676904,20.863796,4.643675,4.0120516,16.09656,6.371636,3.048851,9.295492,6.037906,3.602805,12.980203,6.46461,4.6980896,22.072046,6.66522,4.5914,21.080957
0,-361.42426,73.09297,5342.583,158.49532,42.646687,1818.7399,61.04488,28.833956,831.397,32.92501,20.186956,407.51324,25.251488,12.517867,156.697,21.086298,7.127772,50.80513,17.318176,14.178406,201.02719,3.6820734,13.9819145,195.49393,4.780077,10.762953,115.841156,25.791725,10.654431,113.516914,10.532047,6.6022124,43.58921,-7.0605965,9.002139,81.03851,-4.0112076,11.641567,135.5261,-4.0213194,9.383019,88.041046,-1.4968275,4.244972,18.01979,3.3229437,6.238689,38.92124,7.7706223,4.8403926,23.429401,1.6451306,4.652283,21.643738,-0.4848688,7.7832026,60.578243,2.9646661,5.0982585,25.99224
0,-487.39975,65.563614,4298.5874,118.55153,47.31049,2238.2825,69.798035,14.648667,214.58347,44.52361,13.994627,195.8496,32.392796,11.763527,138.38057,27.033188,6.7918925,46.129803,21.736185,10.177437,103.58022,15.192874,9.134993,83.44808,15.833342,5.5200486,30.470936,21.475548,7.9659085,63.455696,13.420031,5.1566854,26.591404,3.1681836,5.3257356,28.363459,0.251521,7.588316,57.582542,0.02017541,6.917575,47.85284,4.905807,5.2200155,27.248564,6.777166,4.1481223,17.20692,6.8221335,4.52246,20.452646,6.66275,5.2015915,27.056555,7.079849,6.57599,43.24365,7.559573,5.6663117,32.10709
0,-400.99237,78.35135,6138.934,143.40608,58.37347,3407.462,61.820473,19.701633,388.15433,38.765884,15.206599,231.24066,29.831356,9.777875,95.606834,18.047726,8.272975,68.442116,10.049356,13.064676,170.68576,0.90078664,14.763761,217.96863,5.8250036,8.773911,76.98153,23.3785,12.63406,159.61946,12.243715,6.4382453,41.451004,-4.6473346,11.885974,141.27638,-1.898215,10.360427,107.338455,1.9706411,11.441951,130.91823,-0.17155817,5.552268,30.827679,3.317432,6.447236,41.566853,9.549124,6.395775,40.905933,3.5968847,4.1788406,17.462708,1.8742032,8.840601,78.15622,6.40982,5.2899647,27.983725
0,-421.47705,72.47885,5253.1836,126.23925,56.139668,3151.662,64.4938,14.272678,203.70934,38.942894,18.264332,333.58582,29.035494,16.272621,264.79822,23.546083,7.7284403,59.728786,16.776548,11.895568,141.50453,6.0443764,16.031807,257.01886,9.75203,10.418726,108.54984,24.563745,10.939411,119.670715,15.396479,4.2922907,18.42376,2.2286122,8.771721,76.94309,6.687748,6.439966,41.473164,9.884836,10.504842,110.35171,5.3615003,4.0455437,16.366423,4.585141,4.5987124,21.148157,9.303834,4.586126,21.032549,7.9582043,4.40368,19.392397,8.051103,5.578703,31.121927,8.831164,4.24693,18.036415
0,-366.66473,62.194935,3868.2097,162.78752,39.789948,1583.2399,75.25619,10.779027,116.18743,42.570164,9.517237,90.57779,31.282589,7.4580727,55.62285,22.088903,7.1027045,50.44841,11.156576,12.036792,144.88435,-0.7462107,13.154717,173.0466,8.692005,9.477662,89.82607,31.058422,10.217239,104.391975,15.723153,5.922406,35.074898,-9.90617,7.921329,62.747456,-11.326636,11.086697,122.91484,-5.803409,12.150678,147.63896,-1.7274317,4.726649,22.341208,5.74772,7.5404563,56.85848,10.412871,5.003268,25.032686,1.2103386,5.075199,25.757647,-0.8360088,8.687653,75.47531,5.673584,5.3236833,28.341602
0,-388.05978,79.132065,6261.8843,135.87842,60.67718,3681.7205,68.00647,12.368668,152.98393,43.416622,8.388539,70.36759,33.24141,6.1279836,37.55218,25.341694,5.017237,25.172668,19.394146,6.8166246,46.46637,9.287196,11.00813,121.178925,9.945206,9.456884,89.43266,20.514425,8.093413,65.50334,10.455672,5.4600573,29.812225,-2.6379173,9.589018,91.94926,-2.0841017,8.7088,75.84321,-1.0015059,7.635618,58.30266,0.64434016,4.327856,18.73034,5.4193945,4.6076207,21.230167,9.175149,3.7752292,14.252356,4.457916,5.3269324,28.376211,1.5921699,9.423436,88.801155,4.303822,6.165115,38.008644
0,-461.00977,76.55288,5860.343,114.54723,58.536247,3426.4924,61.040535,15.785481,249.18143,37.68113,14.465403,209.24786,27.347702,12.184876,148.4712,22.964775,8.203013,67.28944,17.641996,14.056103,197.57402,8.872795,13.586452,184.59167,10.438177,8.434659,71.14347,19.895655,9.662885,93.37134,10.894619,4.973867,24.739353,-0.3891626,8.111709,65.79982,-0.9965554,10.709255,114.68815,-0.9288123,9.262724,85.79805,1.0875034,5.0450115,25.45214,3.0009015,4.8324847,23.35291,5.0882525,4.182273,17.491407,4.1071224,5.0313067,25.314047,4.1276956,6.9063244,47.69732,5.356603,5.1509695,26.532488
0,-409.9312,50.84734,2585.452,103.16836,49.139183,2414.6594,65.946465,16.680004,278.22256,43.171547,8.904544,79.2909,32.342724,6.0768905,36.928596,23.731934,6.6594386,44.34812,15.123608,11.02193,121.482925,9.2916565,12.152767,147.68974,12.886049,5.192461,26.961653,18.892092,9.0454855,81.820816,12.479173,5.7261405,32.788685,0.28255504,8.355651,69.81691,-3.7236366,10.01838,100.367935,-2.0201387,8.425103,70.98237,0.94132656,5.011931,25.119453,5.1668367,4.7340984,22.41169,6.320533,3.6612601,13.404826,4.1237326,4.3435616,18.86653,4.0801644,6.018163,36.21829,5.084903,4.2595177,18.14349
0,-417.7605,77.69336,6036.2583,100.166435,65.48641,4288.47,54.078022,16.87122,284.63806,35.28417,13.346245,178.12225,28.335133,9.649756,93.11779,24.924421,5.2030435,27.071663,20.552357,8.130402,66.103424,11.417844,11.212317,125.716064,11.157061,8.402791,70.6069,18.569923,9.269067,85.9156,11.198691,5.637024,31.77604,2.2144985,9.468172,89.646286,3.6854131,7.799806,60.83698,4.211256,7.34085,53.888077,3.0658271,5.220368,27.252241,4.955731,4.0202293,16.162245,7.5794983,4.3721976,19.116114,5.454441,3.5448813,12.566183,4.3844643,5.931006,35.17683,4.854036,4.1006284,16.815153
0,-377.24402,93.81562,8801.37,121.457245,67.21579,4517.9624,56.42131,20.061857,402.4781,34.064674,14.619068,213.71715,24.11704,12.879707,165.88686,20.933823,8.484197,71.9816,18.156898,9.548647,91.17667,9.997179,10.369552,107.5276,8.916953,9.535552,90.92675,18.593073,9.348352,87.3917,9.480787,8.358052,69.85704,2.3613687,8.252397,68.10205,4.8288717,6.682685,44.658276,3.1565697,7.6910343,59.152008,4.5865045,4.738002,22.44866,3.5895004,5.10919,26.103823,5.2780504,3.5658069,12.714978,5.0922523,3.3017523,10.901568,4.08994,5.7025642,32.51924,5.6739864,3.5469575,12.580907
0,-452.05438,104.37929,10895.036,121.390854,71.33918,5089.279,58.919113,13.894211,193.04909,42.311226,9.565853,91.50555,31.025785,9.156945,83.84965,23.88014,7.267546,52.817226,18.335457,7.4768667,55.903538,9.766295,13.684655,187.26979,9.324309,12.2930155,151.11823,21.566017,10.281089,105.70079,10.534012,8.230286,67.7376,0.8673216,10.328851,106.685165,4.2649183,6.462211,41.760174,4.333696,8.164258,66.655106,4.5855584,4.4874973,20.137634,4.5730906,3.9024384,15.229025,9.987313,5.138916,26.408457,7.414647,4.27835,18.30428,3.9556944,10.610676,112.58644,5.9383044,6.776308,45.918354
0,-450.48535,64.53568,4164.854,101.28831,58.15784,3382.3345,62.149582,17.679716,312.5724,41.789623,11.313826,128.00264,32.907368,8.327834,69.35283,26.843517,4.708682,22.171686,20.46523,6.954976,48.371693,13.2270975,10.02991,100.5991,14.126201,6.341395,40.213287,19.65918,9.530914,90.83833,13.501892,6.1780114,38.167828,4.0213556,7.6511307,58.539803,3.045194,6.3897676,40.82913,4.3540964,7.067893,49.95511,4.5849943,4.867249,23.690115,6.954389,4.672296,21.830349,8.90184,5.0926404,25.934988,6.705618,3.8152318,14.555994,5.5542946,6.833852,46.70153,5.8133307,5.8795304,34.56888
0,-422.72873,75.899315,5760.7065,143.11322,47.904102,2294.803,69.779625,16.075521,258.42236,38.817104,16.81858,282.86465,26.354073,15.021865,225.65642,24.507292,8.84854,78.29666,20.695518,11.372392,129.33128,9.822745,9.637405,92.879585,11.34693,8.400524,70.5688,24.629507,9.194218,84.53364,13.132352,5.957632,35.49338,-0.31585866,5.0454283,25.456347,-0.43755803,9.795597,95.95373,-1.4582499,8.88542,78.95068,2.7191727,5.7559896,33.131416,5.0203795,6.0403566,36.48591,6.1435738,4.183317,17.500143,5.2385955,4.753636,22.597054,5.9727664,7.301168,53.307053,8.363848,5.0704646,25.709612
0,-412.4151,89.98697,8097.6543,127.863815,61.911114,3832.9858,66.458084,17.039145,290.33246,44.858585,6.991368,48.879227,32.318787,9.07098,82.282684,22.416483,10.394727,108.050354,14.71759,10.129728,102.6114,9.149117,11.367956,129.23042,11.9198885,8.833395,78.02886,22.542141,9.023982,81.43226,14.292245,6.317861,39.915367,2.609077,6.9326997,48.062325,0.23357421,7.3515534,54.045338,0.74473447,8.356094,69.82431,5.0719366,4.8761377,23.77672,6.5204973,4.3621187,19.02808,7.709894,3.911239,15.29779,5.7731004,4.3351583,18.793598,4.581182,7.7050996,59.36856,6.0989733,4.938516,24.38894
0,-391.56778,89.68146,8042.763,137.4365,61.543472,3787.5989,42.63825,32.317047,1044.3916,23.988184,22.540033,508.0531,22.251368,17.707283,313.54788,17.678122,11.548583,133.36977,16.690699,11.810354,139.48447,7.2237763,15.124148,228.73985,3.8804803,12.886286,166.05635,20.025805,8.644911,74.73448,9.888619,7.5549555,57.077354,0.5657087,10.663047,113.70057,5.689955,8.36938,70.04652,5.6458726,8.104122,65.67679,3.7749386,5.243533,27.494638,3.8295693,6.492976,42.15874,6.8699403,4.3797417,19.182138,3.3119063,4.329337,18.74316,2.8435578,7.471601,55.82482,3.9965775,5.4152613,29.325054
0,-412.42453,46.02083,2117.9165,107.831894,44.982567,2023.4312,70.394455,15.512311,240.6318,45.525303,10.61202,112.61497,34.04574,7.944278,63.11155,25.620518,6.6704416,44.49479,16.684948,10.166275,103.35316,10.96738,11.049623,122.094154,14.557988,5.694552,32.42792,20.492704,7.1969504,51.796093,15.2872305,5.219989,27.248285,4.4174533,6.828842,46.633083,1.0529456,7.3595004,54.162243,2.9614785,6.8411098,46.80078,4.520674,4.6482253,21.605999,6.4548974,3.7212706,13.847855,7.160084,2.9621086,8.774087,6.049441,4.723436,22.310844,6.1461473,6.6443,44.146725,6.229652,5.887356,34.66096
0,-397.56424,50.712757,2571.7837,134.33022,43.370697,1881.0173,73.34839,12.037016,144.88976,43.387188,10.88912,118.572945,32.569008,6.7542987,45.620552,22.651403,8.033262,64.53331,12.1704235,12.747506,162.4989,4.2210717,14.227742,202.42863,11.167162,7.501563,56.273445,23.615997,8.46807,71.70821,15.0173025,5.3251696,28.357433,-2.7272964,9.939025,98.784225,-5.480608,10.397719,108.112564,-1.5968608,9.292234,86.34563,0.8075065,5.4080524,29.24703,6.3868074,4.1204185,16.97785,8.584978,3.337423,11.138393,4.2712793,4.7628016,22.684278,3.7014434,6.608903,43.677597,6.220713,4.8587856,23.6078
0,-355.75952,31.005987,961.3712,165.77467,19.325243,373.46503,75.82395,11.1239195,123.74159,33.522194,10.816393,116.99436,25.574726,7.883605,62.151226,22.691927,6.4114485,41.106674,12.984891,10.317907,106.459206,0.46609232,6.63771,44.059193,7.548247,4.4709306,19.989222,23.323877,7.8919854,62.283436,13.544308,5.5546417,30.854044,-4.7727065,5.757478,33.148556,-5.846066,7.87697,62.046654,-1.5644789,6.774403,45.892536,1.3195528,4.0949507,16.768621,5.9138937,3.9344544,15.479931,5.636371,4.465343,19.93929,0.085220665,3.115371,9.705536,0.11280874,4.6767316,21.87182,3.1209278,4.11327,16.91899
0,-457.52948,60.475662,3657.3057,106.83226,50.412342,2541.404,68.2992,10.735265,115.2459,47.260296,8.140603,66.26942,35.998985,5.069777,25.702637,27.483707,3.9781418,15.825611,20.277779,5.963069,35.55819,13.589346,10.946004,119.814995,14.959342,6.846373,46.87282,20.330952,7.9140105,62.631565,12.953345,3.9918098,15.934546,2.0705209,7.608705,57.892395,0.5416129,7.5108385,56.412693,2.060843,8.855667,78.422844,1.9100392,4.2979984,18.472792,4.4445443,4.003654,16.029243,8.109994,3.3024395,10.906107,7.5228252,5.0384912,25.386395,7.661797,8.323321,69.27768,8.105399,6.429175,41.33429
0,-432.2028,62.37375,3890.4846,102.71821,51.648945,2667.6135,65.3527,16.488178,271.86005,45.394745,10.632915,113.05887,35.21021,8.702411,75.73196,28.009026,5.982025,35.784622,21.368639,6.3376555,40.16588,15.17075,8.705405,75.78408,15.710644,5.9716954,35.661144,19.999178,7.912253,62.603745,13.328198,4.833305,23.360836,3.5037746,7.217319,52.089695,0.66676855,8.420864,70.91096,0.92998654,7.361239,54.187836,2.974524,5.026176,25.262445,5.970686,4.8355927,23.382957,7.835106,3.7260792,13.883666,7.2049556,5.0102105,25.102211,7.508093,7.057117,49.8029,8.303562,5.308104,28.17597
0,-405.27975,70.00318,4900.4453,146.97899,48.50422,2352.6592,64.64264,20.260674,410.49487,35.27252,15.50098,240.28038,27.65742,10.955319,120.01902,23.674189,7.942607,63.085003,20.003147,10.162552,103.277466,9.019731,12.220876,149.34981,8.951573,8.049401,64.792854,22.36618,10.684101,114.150024,12.323182,4.907102,24.07965,-1.5657517,7.760432,60.2243,-0.09106561,7.84757,61.58435,1.2189956,8.541229,72.9526,0.9825924,4.7670255,22.724533,3.8964865,3.8678043,14.95991,6.905721,3.7601008,14.138359,3.4110308,5.1539946,26.563662,3.5967605,7.1192203,50.6833,5.7915053,5.1658463,26.685966
0,-409.73172,81.32975,6614.529,104.95485,61.773266,3815.9363,59.500065,18.435171,339.85556,39.77821,12.037119,144.89223,28.879286,11.184046,125.082886,22.26154,8.529819,72.7578,15.5480795,11.212971,125.73072,8.337526,12.857383,165.3123,10.076543,9.56456,91.480804,18.82267,8.65482,74.90592,12.012237,4.791572,22.959162,3.1670878,6.81366,46.425964,2.6970613,7.300974,53.30422,2.4199767,6.6025825,43.594093,3.6682074,3.7555046,14.103815,4.3148613,5.261136,27.679554,5.8858776,3.6904836,13.619669,5.08317,3.5152051,12.356667,5.0631876,5.0700793,25.705704,5.951783,3.4888253,12.171903
0,-436.6918,53.7893,2893.2886,114.39902,45.699318,2088.4275,71.190865,10.144498,102.91083,44.93506,10.553635,111.379196,32.796806,7.3217707,53.608326,25.67934,4.14203,17.15641,18.750505,5.5110726,30.37192,11.871616,8.912064,79.42487,13.608691,6.580343,43.30091,19.236134,6.689566,44.750294,12.98913,4.5373306,20.58737,2.680172,6.0015855,36.019028,0.71146595,6.6490664,44.210087,2.062803,7.9798074,63.677326,2.630293,4.470226,19.98292,4.8627305,4.7632446,22.688501,6.991953,2.9253078,8.5574255,6.3000026,5.0782113,25.78823,6.1222286,8.059733,64.9593,6.0499496,7.234707,52.340984
0,-379.7015,56.241566,3163.1135,150.61906,35.938293,1291.5609,77.46655,13.945814,194.48573,43.781628,10.821796,117.11128,31.30351,6.3642426,40.503586,20.70193,6.5676765,43.134373,9.336648,9.696118,94.01471,1.5711247,10.1675,103.378044,9.453393,7.885404,62.179596,24.621445,6.598029,43.53399,15.310663,5.4889474,30.128542,-2.5352738,8.238763,67.87722,-4.8722954,7.3701873,54.319664,0.28450608,9.140252,83.54421,2.755686,4.706718,22.153194,5.8253455,5.6306477,31.704191,8.530196,5.5567145,30.877077,4.033625,3.1856477,10.148352,2.9010165,4.845283,23.476768,5.6953015,4.1271734,17.03356
0,-472.32245,79.73665,6357.933,113.41634,64.920746,4214.703,57.629665,17.967049,322.81485,35.03463,15.743836,247.8684,26.886982,12.863888,165.47961,21.307379,8.386845,70.339165,14.485613,11.289573,127.45445,6.0593677,15.257352,232.78677,9.742491,9.717712,94.43393,22.32913,10.418994,108.55544,14.412219,5.4844656,30.079361,1.5060129,9.827621,96.58214,2.7891135,7.4035273,54.812218,5.8350983,7.488707,56.080734,3.9006085,5.158643,26.611597,4.2001595,7.691412,59.15782,6.8531003,4.5445514,20.652948,3.7207,5.2456164,27.516493,3.366506,6.214182,38.61606,5.1948957,4.42251,19.558598
0,-368.14252,34.216637,1170.7783,142.33379,26.270401,690.134,82.95883,6.4573016,41.696747,46.26452,6.844722,46.850216,32.393078,3.6860514,13.586975,23.294958,4.1770253,17.44754,12.035079,6.4644566,41.7892,4.7946525,6.3780313,40.679283,12.433378,5.399195,29.151308,23.704641,5.353016,28.654778,16.115852,5.020513,25.205551,-2.611002,5.2989664,28.079046,-10.834254,7.936211,62.983444,-6.958046,8.19238,67.1151,1.5627108,4.199612,17.636742,8.646244,4.228987,17.884335,7.7185435,2.447971,5.992563,1.9320207,2.5953019,6.7355914,0.90176594,4.647219,21.596647,3.7123787,4.415713,19.49852
0,-403.54126,58.592865,3433.1238,135.73694,48.33811,2336.5732,73.20742,9.426417,88.85734,42.899754,11.381521,129.53903,32.149727,7.860208,61.782867,24.532707,6.3787484,40.68843,15.763476,9.576767,91.71447,6.101663,12.843602,164.95811,10.685957,8.307194,69.00946,22.399355,9.562334,91.43824,13.401733,6.131281,37.592606,-2.043957,8.263569,68.286575,-1.7285562,7.8721347,61.970505,1.8596976,8.4967575,72.19489,1.3347548,4.289023,18.395716,4.934687,4.9000483,24.010473,8.30769,5.0983667,25.993343,5.082421,4.6974683,22.066208,4.223046,7.475885,55.88886,5.9509635,5.6044097,31.409409
0,-366.65085,89.746925,8054.5103,143.79924,62.08338,3854.3462,57.310696,17.316803,299.87167,33.755573,16.903671,285.73413,23.47978,15.577151,242.64763,17.310884,9.920629,98.41888,12.362168,10.760227,115.782486,0.43677095,16.593225,275.3351,3.0581121,13.931668,194.09137,22.679657,8.8613405,78.52336,9.590183,7.2258115,52.212353,-4.3599963,12.22377,149.42055,1.5434941,7.581022,57.47189,2.903389,8.730608,76.22352,1.4472679,6.064141,36.773804,1.7308651,7.5534725,57.054947,7.7741876,4.9706264,24.707125,4.0031486,4.641083,21.539648,1.849599,7.3515744,54.045647,5.0225825,4.267677,18.213066
0,-405.4522,61.501,3782.3728,100.65469,50.65339,2565.7656,63.658024,13.823464,191.08817,42.658318,12.78292,163.40305,32.11905,11.42887,130.61906,26.78601,6.691899,44.78151,20.609198,8.569861,73.44252,12.976335,11.105308,123.32786,14.139468,7.0017095,49.023937,20.756998,9.9763155,99.52687,14.491732,5.270727,27.780563,5.25017,6.538922,42.757496,3.9323869,6.3439565,40.24578,4.232759,6.081288,36.982063,4.9379005,4.061441,16.495304,6.4202952,3.5760949,12.788454,7.8176045,2.979473,8.87726,7.4103494,4.203546,17.6698,8.344793,4.830162,23.330465,8.610202,3.5295844,12.457966
0,-402.46268,60.902496,3709.1143,129.70647,51.488846,2651.101,68.72856,15.874715,252.00658,40.634686,13.703803,187.79422,30.901228,10.02627,100.52609,23.204802,8.034504,64.55326,14.979554,10.474372,109.71247,6.356459,13.504859,182.38121,10.757893,8.37252,70.0991,22.065828,9.733559,94.74217,13.772927,5.6798267,32.260433,-1.1455303,9.436157,89.04106,-1.7293309,8.822247,77.83203,1.3361026,8.588879,73.76884,1.3493545,4.5914216,21.081154,4.921528,5.6184187,31.566628,7.6459346,4.1604214,17.309107,4.209927,5.208687,27.130417,3.8071287,7.546634,56.951687,5.7835793,5.996958,35.9635
0,-431.8175,69.7368,4863.221,105.25811,58.988598,3479.6548,60.82999,14.446924,208.71362,39.514614,12.169025,148.08517,31.241879,9.591616,91.99909,28.484142,4.2642136,18.183516,24.502005,6.450996,41.61535,15.587363,7.9557652,63.294197,14.361762,6.7362123,45.376553,19.661299,7.992449,63.879234,12.812648,5.2358165,27.413774,4.416633,7.6504,58.528625,4.036807,7.536679,56.801525,3.5930557,7.6404815,58.37696,4.5322366,4.7511377,22.573309,6.9142337,4.1854897,17.518322,8.103463,3.3935745,11.516347,7.3072996,3.4609199,11.977966,7.5351987,4.939255,24.396242,7.2156544,4.4595857,19.887905
0,-425.93607,46.41896,2154.7197,99.29452,44.402172,1971.5529,65.547226,17.095446,292.25424,42.967457,13.349738,178.2155,33.092278,9.834679,96.72091,27.395432,5.00463,25.046322,21.124338,7.504663,56.319965,15.363508,8.155535,66.51275,15.509088,5.412291,29.292892,18.191616,5.71083,32.613583,13.91569,4.1140084,16.925066,6.1120915,5.611704,31.491222,3.0476968,8.162574,66.62762,3.6127975,7.8989363,62.393192,4.763963,4.4624505,19.913465,6.3112717,3.3544445,11.252297,7.1667824,2.5391426,6.4472446,7.3927364,3.3154538,10.992234,8.160531,4.3285937,18.736725,7.73347,4.4704823,19.985214
0,-422.35785,54.207733,2938.4785,116.730675,43.334164,1877.8499,70.12744,13.173256,173.53467,43.048523,14.471748,209.43149,31.480091,10.590624,112.16132,25.653816,5.9097924,34.925648,19.57417,8.537626,72.89106,12.430774,10.795403,116.540726,13.201414,7.610537,57.920273,18.855867,6.850513,46.929527,12.58589,4.3759017,19.148518,2.010462,6.706388,44.97564,-0.7963266,8.60387,74.02659,0.3408543,9.945333,98.909645,1.9718354,4.2717633,18.247963,4.4979696,4.351575,18.936203,6.6790524,4.062747,16.505913,6.266213,4.793192,22.974688,6.836826,7.1300716,50.837925,7.162451,6.5330215,42.680367
0,-393.15805,74.537285,5555.807,131.21313,55.355118,3064.1892,69.51045,10.888477,118.558945,41.85682,12.000949,144.02278,28.81505,11.889224,141.35365,21.88393,10.674945,113.95445,15.3085785,12.352462,152.58331,7.7053084,13.601366,184.99715,11.397746,8.129198,66.083855,22.317234,9.322074,86.901054,13.895082,5.961549,35.540066,0.25043792,6.2058754,38.51289,-1.8094448,7.6519213,58.5519,0.01633099,8.511559,72.44663,2.106525,4.6060047,21.21528,3.7720141,4.815201,23.186161,5.574188,4.0439796,16.353773,4.5449443,5.272485,27.799093,5.8877316,5.37394,28.87923,7.090257,4.141912,17.155434
0,-436.3063,76.0378,5781.748,110.816284,63.170406,3990.5,59.290802,17.8111,317.23526,38.31246,12.798239,163.79492,29.149298,10.519191,110.653366,21.9102,9.578588,91.74934,15.298563,14.796309,218.93079,7.5569,15.276354,233.36697,10.029371,8.698281,75.6601,19.439465,9.236038,85.304405,11.445716,5.974688,35.6969,-0.14699863,10.876215,118.29205,-0.14481859,9.539288,90.99802,0.83602595,7.691006,59.151573,1.2906626,6.4497747,41.599594,3.786862,5.1818795,26.851875,6.453607,4.4575615,19.869856,4.587446,4.638766,21.518147,4.3337407,6.841713,46.809036,6.2469378,4.134596,17.094881
0,-418.38342,49.346935,2435.12,147.81348,36.640823,1342.5499,77.346924,8.645459,74.74396,41.241013,12.228764,149.54265,29.214022,7.551012,57.01778,22.714527,4.7297645,22.370672,14.100104,7.903169,62.46008,3.8560004,9.87886,97.59188,9.834934,7.14443,51.042885,24.264769,7.3449974,53.948986,15.543369,4.01268,16.1016,-2.5741963,6.9624743,48.47605,-4.8624687,8.969596,80.45366,-0.635198,10.664433,113.73012,1.4311317,4.45,19.8025,5.661949,5.3276167,28.383497,6.9562764,4.059207,16.477161,2.097798,3.7370954,13.965882,1.977315,5.743039,32.9825,4.2809777,5.030419,25.305113
0,-296.2611,86.747375,7525.1074,198.66914,34.00964,1156.6555,38.366142,21.950502,481.82455,18.599142,15.600583,243.37819,4.9918995,17.376833,301.95435,6.650845,9.974001,99.48069,1.870282,9.147476,83.67632,-18.974133,12.822896,164.42665,-16.778767,13.110164,171.8764,38.220238,12.8142805,164.2058,4.731932,8.855202,78.414604,-14.463694,9.806387,96.16523,6.834462,6.392835,40.868343,9.547088,11.807186,139.40965,5.007729,6.0527124,36.63533,-4.555964,7.2567897,52.661,11.470157,8.105867,65.70509,4.8865647,3.8541672,14.854605,-5.603367,7.508576,56.37871,8.347463,6.6262846,43.907646
0,-426.63132,80.36722,6458.889,127.99991,62.90073,3956.502,66.73153,11.276608,127.16189,43.331272,9.421228,88.75955,33.73208,6.7806034,45.976585,26.370173,6.80372,46.290607,19.543438,11.357287,128.98798,9.332467,13.076147,170.98561,9.795649,10.669811,113.84487,20.038263,9.634417,92.82198,10.579859,8.521239,72.61151,-0.39342883,10.073516,101.475716,2.7716858,8.157337,66.54215,3.999712,7.7469697,60.015537,0.5155742,5.562264,30.938782,2.1561747,7.507773,56.366657,8.217145,4.381094,19.193983,6.438599,4.4475713,19.780891,5.160826,7.5720897,57.336544,7.0699105,5.29034,27.987696
0,-401.43243,90.00368,8100.6616,143.37749,58.48711,3420.742,61.09777,19.213724,369.1672,33.32799,15.947477,254.32202,23.851969,13.020301,169.52823,21.934889,6.769353,45.82414,16.948706,10.971791,120.380196,4.016873,12.952425,167.76532,7.1490626,8.667153,75.119545,26.070375,13.352524,178.2899,12.38471,9.01399,81.25203,-3.5473664,9.588245,91.93445,-0.1724048,9.566808,91.52381,1.2400932,8.429372,71.05431,1.4996248,5.153264,26.556131,3.9908319,4.6478806,21.602795,6.6740108,4.1624,17.325573,1.5924162,6.1019087,37.23329,0.021863788,8.483682,71.972855,3.2658525,4.9866447,24.866625
0,-476.41364,91.7149,8411.623,104.94796,64.94325,4217.6265,57.475414,22.511267,506.75714,38.72053,12.892239,166.20981,28.339794,11.501804,132.2915,20.636942,8.005296,64.084755,12.401538,11.024209,121.53319,5.9666657,14.21115,201.9568,9.865268,10.254034,105.14521,21.112003,11.163199,124.61703,12.87676,6.443473,41.518345,1.9913393,10.6090555,112.552055,2.3837366,9.139335,83.52744,4.401573,8.853717,78.3883,4.103581,5.071581,25.720934,4.9782367,5.75561,33.127045,8.450467,5.79496,33.581562,6.0397735,3.5203733,12.393028,4.263943,6.333147,40.10875,6.442514,3.6401865,13.2509575
0,-412.01605,79.58642,6333.9985,130.28282,60.016666,3602.0002,63.79772,12.382987,153.33838,39.843018,13.504872,182.38158,29.638298,11.29304,127.53275,22.293089,9.327592,87.003975,16.170952,13.082191,171.14372,5.9412274,15.264845,233.0155,7.822972,10.687073,114.213524,20.146532,8.288701,68.70256,9.331236,5.6215696,31.602043,-4.1586018,10.165871,103.34493,-1.8378543,8.197546,67.19975,-0.63214475,8.325447,69.313065,-1.4514307,5.635433,31.758106,1.8651304,5.415436,29.326942,7.5573597,4.18541,17.517658,5.345827,4.4143343,19.486345,4.507267,7.0482445,49.677753,7.3776374,4.327566,18.727827
